49597335
75178661
57387699
56372842
64249965
79502257
56191168
52512969
55796452
61067730
63189364
42365215
46738764
45244622
57144617
39817133
53861248
37978713
75621289
70974217
68459197
72540191
44921211
49845601
49709829
47156834
35724132
52117150
51588146
47867908
38936762
37822456
35338318
38069117
41747187
33452119
49398963
44260573
47753642
46614401
46212476
58965050
61322613
57239255
64364751
61786440
57809379
65930632
55045257
60245685
53059367
46156082
71195677
66343126
49391717
74724638
60553375
47866892
29060430
58452941
51759503
53507219
43166867
41340380
